Rk,TEAM,W,L,W/L%,SOS,rSOS,SRS,Current,Remain,Best,Worst,Playoffs,Division,First Round Seed1,First Round Seed2,First Round Seed3,First Round Seed4,First Round Seed5,First Round Seed6,First Round Seed7,First Round Seed8,NA,Pre Play-In1-6,Pre Play-In7,Pre Play-In8,Pre Play-In9,Pre Play-In10,Pre Play-InOut,NA,Win Conf,Win Finals
1,Boston Celtics,63.0,19.0,.769,0.42,-1.30,10.42,32-9,31-10,72-10,53-29,100.0%,98.0%,97.9,2,0.1,NA,NA,NA,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,58.7%,40.6%
2,Philadelphia 76ers,55.2,26.8,.674,-0.60,-0.73,7.45,26-13,29-14,65-17,41-41,100.0%,2.0%,2,70.8,18.5,5.7,2.2,0.7,0.1,NA,NA,99.8,0.2,NA,NA,NA,,NA,24.2%,13.4%
3,Milwaukee Bucks,51.1,30.9,.623,-0.83,0.37,3.10,28-13,23-18,65-17,38-44,99.2%,62.2%,0.1,16,37.1,22.4,12.7,7.4,2.4,1,NA,95.8,3.4,0.8,NA,NA,,NA,4.1%,1.2%
4,Cleveland Cavaliers,48.9,33.1,.597,-0.24,-0.60,3.07,24-15,25-18,60-22,37-45,97.1%,28.8%,NA,5.4,18.8,22.4,20.8,16.2,9.3,4.2,NA,83.6,11.4,4.8,0.3,NA,,NA,3.6%,1.1%
5,New York Knicks,49.0,33.0,.598,-0.03,-0.11,4.04,24-17,25-16,60-22,38-44,97.6%,,NA,4.4,15.5,25.4,23.5,16.5,8.5,3.8,NA,85.3,10.5,4.1,0.2,NA,,NA,5.5%,1.8%
6,Indiana Pacers,46.1,35.9,.562,-0.25,-0.12,1.90,23-17,23-19,59-23,35-47,90.1%,9.0%,NA,0.8,5.5,10.3,16.2,21.3,22.8,13.2,NA,54.0,24.7,18.8,1.9,0.5,0.1,NA,2.1%,0.5%
7,Orlando Magic,45.5,36.5,.554,0.34,-1.43,1.22,22-19,23-18,57-25,33-49,87.8%,56.2%,NA,0.5,3.1,8.7,14.6,21.1,25,14.9,NA,47.9,24.5,24.2,2.7,0.5,0.2,NA,1.2%,0.3%
8,Miami Heat,44.3,37.7,.540,-0.97,0.01,-0.32,24-17,20-21,55-27,34-48,79.9%,43.4%,NA,0.2,1.4,5.1,9.9,16.6,27.4,19.4,NA,33.1,23.7,37.1,5.1,0.9,0.1,NA,0.6%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Atlanta Hawks,35.8,46.2,.437,-0.18,0.01,-2.21,17-23,19-23,49-33,24-58,11.6%,0.4%,NA,NA,NA,NA,NA,0.2,1,10.4,NA,0.2,0.4,2.3,20.4,25.7,51.1,NA,,
10,Chicago Bulls,36.9,45.1,.450,-0.06,-0.52,-2.39,19-23,18-22,48-34,26-56,16.0%,,NA,NA,NA,NA,NA,0.1,1.9,13.9,NA,0.2,0.7,4.3,34.6,26.5,33.7,NA,,
11,Toronto Raptors,35.9,46.1,.437,0.09,-0.42,-1.11,16-25,20-21,48-34,24-58,13.4%,,NA,NA,NA,NA,NA,0.1,1.1,12.1,NA,0.1,0.5,2.4,22,26.9,48.1,NA,,
12,Brooklyn Nets,34.2,47.8,.417,-0.50,0.41,-2.32,16-24,18-24,47-35,23-59,7.5%,,NA,NA,NA,NA,NA,NA,0.5,7,NA,,0.1,1.2,12.9,19,66.8,NA,,
13,Washington Wizards,18.2,63.8,.222,-0.30,0.56,-10.09,7-32,11-32,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
14,Charlotte Hornets,18.0,64.0,.220,0.15,0.45,-11.83,8-30,10-34,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,Detroit Pistons,14.4,67.6,.175,0.31,0.10,-10.42,4-37,10-31,25-57,5-77,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
1,Minnesota Timberwolves,57.6,24.4,.702,0.81,-1.09,6.63,29-11,29-13,68-14,46-36,100.0%,55.5%,53.5,29.5,11.4,4.5,1,0.1,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,24.3%,10.2%
2,Oklahoma City Thunder,56.6,25.4,.690,0.17,-0.75,8.40,27-13,30-12,67-15,45-37,100.0%,38.8%,36.4,37.2,16.8,7.3,2.1,0.2,NA,NA,NA,100.0,NA,NA,NA,NA,,NA,39.0%,19.2%
3,Denver Nuggets,53.3,28.7,.650,0.14,-0.41,5.09,28-14,25-15,65-17,42-40,99.9%,5.7%,5.3,14.6,32.2,30,15.6,1.8,0.3,0.1,NA,99.5,0.3,0.1,0.1,NA,,NA,12.1%,3.9%
4,Los Angeles Clippers,52.6,29.4,.641,-0.09,-0.13,5.54,26-14,27-15,63-19,41-41,99.8%,97.4%,4.5,15.6,28.8,32.2,15.9,2.3,0.5,0.2,NA,99.2,0.5,0.2,NA,NA,,NA,13.1%,4.6%
5,New Orleans Pelicans,49.7,32.3,.606,-0.08,-0.10,4.75,25-17,25-15,61-21,38-44,98.8%,86.2%,0.4,3,10.3,22.7,45.4,12.4,3.3,1.4,NA,94.1,3.8,1.3,0.4,0.3,0.1,NA,8.4%,2.8%
6,Sacramento Kings,44.1,37.9,.537,0.19,0.60,0.59,23-17,21-21,57-25,33-49,70.8%,2.0%,NA,0.1,0.2,1.3,6.4,27.8,19.9,15.1,NA,35.9,22.8,16.5,10.4,7.2,7.3,NA,0.7%,0.1%
7,Dallas Mavericks,44.2,37.8,.539,-0.39,0.45,0.71,24-18,20-20,55-27,34-48,72.0%,10.7%,NA,NA,0.2,1.5,8.5,26.5,20,15.2,NA,36.7,23.4,16.2,10.8,6.9,6.0,NA,0.8%,0.1%
8,Houston Rockets,41.7,40.3,.509,0.57,-0.60,1.12,19-21,23-19,53-29,29-53,46.0%,3.0%,NA,NA,NA,0.2,2.5,10.7,15.8,16.8,NA,13.5,15,16.2,16.5,15,23.9,NA,0.9%,0.1%
,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,
9,Phoenix Suns,41.3,40.7,.504,-1.53,1.31,-0.03,22-18,19-23,52-30,30-52,38.2%,0.3%,NA,NA,NA,0.1,1.1,7.2,14,15.7,NA,8.5,12.3,15.9,17.2,16.8,29.3,NA,0.3%,0.1%
10,Los Angeles Lakers,40.4,41.6,.493,0.57,0.15,-0.43,21-21,19-21,51-31,29-53,28.9%,0.2%,NA,NA,NA,0.1,0.5,4.5,10.3,13.5,NA,5.0,8.5,13.3,16.9,17.8,38.5,NA,0.2%,
11,Utah Jazz,39.6,41.4,.489,0.10,0.74,-1.28,22-20,18-21,51-30,29-52,24.3%,,NA,NA,NA,0.1,0.5,3.8,8.6,11.4,NA,4.4,7.7,11.3,14.7,18.1,43.8,NA,0.1%,
12,Golden State Warriors,39.0,42.0,.481,0.88,-0.66,-0.12,18-22,21-20,51-30,28-53,21.2%,0.1%,NA,NA,NA,NA,0.4,2.8,7.5,10.5,NA,3.2,5.7,9,12.9,17.5,51.7,NA,0.2%,
13,Memphis Grizzlies,31.9,50.1,.388,0.52,-0.14,-4.46,15-25,17-25,42-40,21-61,0.1%,,NA,NA,NA,NA,NA,NA,NA,0.1,NA,,NA,NA,0.1,0.4,99.4,NA,,
14,Portland Trail Blazers,21.8,60.2,.265,0.08,1.26,-9.42,11-29,11-31,33-49,13-69,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
15,San Antonio Spurs,18.8,63.2,.230,0.70,0.58,-8.68,7-33,12-30,29-53,9-73,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,100.0,NA,,
