unit,wins,make_playoffs,win_finals
bos,66,1,0.521
okc,57,1,0.026000000000000002
den,56,1,0.063
min,56,1,0.065
mil,52,1,0.12
lac,52,0.998,0.067
cle,51,1,0.045
no,50,0.973,0.008
ny,49,0.9940000000000001,0.013000000000000001
dal,48,0.902,0.025
orl,48,0.982,0.001
sac,47,0.74,0.005
phx,46,0.674,0.005
mia,46,0.9309999999999999,0.008
ind,45,0.9129999999999999,0.004
gs,45,0.384,0.006999999999999999
phi,44,0.872,0.01
lal,44,0.326,0.006999999999999999
chi,40,0.151,0
hou,39,0.004,0
atl,36,0.153,0
uta,34,0,0
bkn,32,0.004,0
tor,27,0,0
mem,27,0,0
por,23,0,0
cha,20,0,0
sa,19,0,0
det,16,0,0
wsh,15,0,0
