Team,Conf.,RS,PO,NBA Cup%,Playoffs%,Finals%,Champ%
Celtics,East,8.652117928,7.22406358,—,97.76207489,43.34912728,27.34211868
Thunder,West,8.068363058,3.363367673,—,98.567353,13.06480391,5.162244662
T-Wolves,West,7.974246637,3.587878065,—,98.567353,14.6168512,6.156465089
Cavaliers,East,6.443470723,4.819252027,—,97.71437007,16.0441297,8.272244662
Clippers,West,5.671591748,2.497437334,—,98.537353,18.35949577,8.597942652
Pelicans,West,5.329916072,2.117024036,—,89.81391711,5.508051466,2.06173675
Bucks,East,3.933768619,2.380421539,—,97.39179725,13.77565056,7.42737532
Knicks,East,3.416039668,3.036709639,—,97.03179725,10.72673818,4.035875118
76ers,East,2.98328808,3.877528585,—,96.27577925,8.052322955,3.971987975
Suns,West,2.927459505,2.07529428,—,83.34171435,7.464803909,3.584108482
Nuggets,West,1.962011664,5.534443601,—,98.347353,28.30538599,15.44141245
Rockets,West,1.389462254,-5.110378023,—,4.626176985,0.086134202,0.08535973
Pacers,East,1.136507039,-2.212327248,—,82.85518617,1.574747332,0.434966606
Mavericks,West,0.989204032,-0.146233909,—,73.09321706,3.697077199,1.382746682
Heat,East,0.813034798,1.105044136,—,88.67769947,3.993362781,1.364689006
Warriors,West,0.691519611,1.714913225,—,39.7599835,3.06151069,1.161796612
Lakers,West,0.395069828,1.843544548,100,45.44638967,3.001186971,1.371796612
Magic,East,0.307878326,-0.421207122,—,85.66518617,1.128090765,0.373907167
Bulls,East,0.043456796,0.902945165,—,28.01928889,0.695110285,0.23535973
Kings,West,0.020686917,0.582668885,—,67.21642863,2.738538599,1.117075856
Jazz,West,-2.478115417,-3.25300029,—,2.682731558,0.096134202,0.09535973
Nets,East,-3.035045503,-1.713801692,—,7.322415226,0.106301731,0.069736485
Raptors,East,-3.607376501,-1.468256103,—,2.764384973,0.086301731,0.069736485
Hawks,East,-3.626639066,-0.980204023,—,16.97928889,0.468090765,0.183907167
Grizzlies,West,-5.635509271,-2.01375626,—,<0.1,<0.1,<0.1
Wizards,East,-7.879021112,-5.535051256,—,<0.1,<0.1,<0.1
Spurs,West,-8.37093222,-10.18131844,—,<0.1,<0.1,<0.1
Blazers,West,-9.119985339,-7.879861203,—,<0.1,<0.1,<0.1
Pistons,East,-9.211158029,-8.880202457,—,<0.1,<0.1,<0.1
Hornets,East,-10.59612338,-8.484273648,—,1.540712401,<0.1,<0.1
